,Datetime,Tweet Id,Text,Username,Like Count,Reply Count,Retweet Count,Language
1283,2020-08-26 15:17:56+00:00,1298640830501134336,"Поговорив із @SecPompeo. Держсекретар привітав встановлення режиму тиші на Донбасі. 31 день бойових втрат серед військових немає. Це стало можливим і завдяки нашій роботі, і завдяки підтримці #США та #Європи. Дякую за підтримку територіальної цілісності та двопартійну підтримку. https://t.co/VJz1vMhxyH",ZelenskyyUa,516,196,74,uk
1284,2020-08-24 16:17:43+00:00,1297931100975759361,"Hyvää syntymäpäivää, @niinisto!
I wish you good health and strength to withstand all challenges in this difficult times. Despite the pandemic, #Ukraine is ready for further fruitful economic cooperation with #Finland and thanks for the support of the Ukrainians during #COVID19 https://t.co/2M4XrH4Mkn",ZelenskyyUa,352,64,30,en
1285,2020-08-24 14:26:36+00:00,1297903136514940929,.@HeikoMaas I am glad that on Independence Day we have such a high level guest. #Germany is consistent in supporting the territorial integrity of #Ukraine. Agreed that the #N4 Summit should take place in late September.,ZelenskyyUa,206,30,22,en
1286,2020-08-24 14:26:21+00:00,1297903075609448453,".@HeikoMaas, я радий, що на День Незалежності у нас гості такого високого рівня. Німеччина послідовна у підтримці територіальної цілісності України. Погодилися, що саміт лідерів #N4 має відбутися в кінці вересня.",ZelenskyyUa,480,109,42,uk
1287,2020-08-24 12:57:10+00:00,1297880629728743425,Увесь світ може досягати успіхів з Україною. Вже зараз! https://t.co/CjwGDC8kUH,ZelenskyyUa,1697,386,285,uk
1288,2020-08-24 08:47:24+00:00,1297817775092707329,"Сьогодні, у 29-й день перемир’я, у 29-ту річницю незалежності ми всі просимо Бога лише про одне. Нехай дні тиші стануть місяцями. Місяці – роками. Роки – століттями, а потім тисячоліттями. Миру, злагоди й процвітання української землі. https://t.co/fuIZEWLEDs",ZelenskyyUa,860,275,94,uk
1289,2020-08-24 08:29:58+00:00,1297813387854983169,"Ми різні. Але рівні. Ми різні. Але рідні.
Ми говоримо різними мовами, щоб розуміти одне одного без слів. Ми різної віри, але всі віримо в Україну.

З Днем Незалежності! Слава Україні! https://t.co/J9YLfx5j7Q",ZelenskyyUa,3074,864,382,uk
1290,2020-08-22 17:21:34+00:00,1297222394722037761,"Thanked @RTErdogan for defending the rights of Crimean Tatars and promoting the liberation of Ukrainians. We have a new list with more than 20 illegally detained Crimean Tatars, including Ruslan Suleymanov. We will work together to secure their release. https://t.co/aGuiaWa1HQ",ZelenskyyUa,586,55,97,en
1291,2020-08-22 17:20:50+00:00,1297222210982215683,"Подякував @RTErdogan за відстоювання прав кримських татар та сприяння звільненню українців. У нас є новий список, у якому понад 20 незаконно утримуваних кримських татар. Серед них – Руслан Сулейманов. Будемо спільно працювати над їхнім звільненням. https://t.co/2DdZqkpZTU",ZelenskyyUa,459,64,43,uk
1292,2020-08-22 17:19:09+00:00,1297221784039718912,".@RTErdogan noted the achievement of a comprehensive ceasefire in #Donbas. Let me remind that during the 27 days of the silence-regime, no military personnel were killed or wounded. Grateful to our Turkish friend for constant support of 🇺🇦's sovereignty and territorial integrity. https://t.co/aQto6hONxa",ZelenskyyUa,256,18,34,en
1293,2020-08-22 17:18:42+00:00,1297221674031616005,".@RTErdogan відзначив встановлення всеосяжного режиму припинення вогню на Донбасі. Нагадаю, впродовж 27 днів режиму тиші в нас не загинув та не був поранений жоден військовий. Вдячний турецькому другу за незмінну підтримку суверенітету й територіальної цілісності України. https://t.co/wXxXaYcETN",ZelenskyyUa,681,147,74,uk
1294,2020-08-21 13:02:20+00:00,1296794768622657536,"Перевірив санаторну школу-інтернат у Миколаєві. Тут і ремонт, і добре обладнані професійні та реабілітаційні класи, і спортзали, і навіть басейн. Нам точно треба берегти такі заклади! https://t.co/kj41Y93f42",ZelenskyyUa,1290,674,125,uk
1295,2020-08-19 16:21:35+00:00,1296120132922675201,"Є багато слів, якими можна описати Бориса Євгеновича Патона. Однак немає слів, які повною мірою могли б розкрити масштаб його постаті. Це була грандіозна особистість. Важко писати про нього в минулому часі. Мої щирі співчуття родині та близьким Бориса Євгеновича. Вічна пам'ять! https://t.co/53FEljz209",ZelenskyyUa,880,131,171,uk
1296,2020-08-19 11:33:58+00:00,1296047754779729921,"Міст у Запоріжжі. Будуємо цілодобово! Хтось обіцяв багато років, а ми робимо! https://t.co/UZj46hmJmI",ZelenskyyUa,2821,954,293,uk
1297,2020-08-18 17:40:15+00:00,1295777544994795527,Had a call with @JRigterink. Discussed the preparation of a joint 🇺🇦 and @EBRD's project for the development of the trans-European transport network &amp; signing the Memorandum to improve transparency in project management of the executive agencies. @Ukravtodor_Gov will be the 1st,ZelenskyyUa,183,46,27,en
1298,2020-08-18 17:38:55+00:00,1295777206749335554,"Мав розмову з @JRigterink. Обговорили підготовку спільного проекту України та @EBRD з розвитку транс'європейської транспортної мережі, а також підготовку Меморандуму про впровадження в ОВВ заходів щодо підвищення прозорості управління проектами. Першим стане @Ukravtodor_Gov",ZelenskyyUa,388,148,47,uk
1299,2020-08-17 10:20:15+00:00,1295304425964216323,Freedom of speech is the foundation of any democratic country. Journalism can never be a reason for persecution. I will never allow any criticism of the government to lead to persecution or intimidation during my presidency.,ZelenskyyUa,839,205,102,en
1300,2020-08-14 11:08:30+00:00,1294229405720629249,"#Israel understands very well the value and importance of #peace. During our conversation, @netanyahu praised the agreements reached by #Ukraine on establishing a comprehensive ceasefire on the contact line in #Donbas. 🇮🇱🇺🇦 #StrongerTogether https://t.co/QJG2YxAkHF",ZelenskyyUa,288,86,47,en
1301,2020-08-14 11:08:15+00:00,1294229341711347719,Ізраїль дуже добре розуміє цінність і важливість миру. Під час нашої розмови @netanyahu високо оцінив досягнуті Україною домовленості щодо встановлення всеосяжного режиму припинення вогню на лінії розмежування на Донбасі. 🇮🇱🇺🇦 #StrongerTogether https://t.co/hDM1p2JEES,ZelenskyyUa,463,103,52,uk
1302,2020-08-13 12:55:19+00:00,1293893898415284224,"Сьогодні мав радість на власні очі побачити результати реконструкції та осучаснення Бориспільської багатопрофільної лікарні. 

Реальні будівництва – це те, з чим мала б асоціюватися кожна влада. І якщо для цього потрібна ініціатива Президента – вона завжди буде. https://t.co/P8mpG1BkN3",ZelenskyyUa,529,178,48,uk
1303,2020-08-12 09:19:25+00:00,1293477176248012802,"Зустрівся з випускниками, які набрали найбільше балів на ЗНО. Розумні, амбітні й дуже точно розуміють вагомість знань у сучасному глобальному світі. Хочеш бути конкурентним – вчись! Зробимо все, щоб ви стали надійною опорою України. З Днем молоді вас! Україна – це ти. Пишаємося! https://t.co/8cU8AR0WiS",ZelenskyyUa,1404,393,141,uk
1304,2020-08-10 07:09:15+00:00,1292719646576185344,"Білоруси переживають непрості часи. Вже очевидно, що далеко не всі згодні з попередніми результатами виборів. Закликаємо сусідів до максимальної толерантності, терпимості та відмови від вуличного насильства. Нам не байдуже, що відбувається і що буде з нашими друзями далі.",ZelenskyyUa,2539,504,223,uk
1305,2020-08-09 07:23:05+00:00,1292360737273282560,"Вітаю зі святом будівельників. Наша програма «Велике будівництво» – це тисячі кілометрів доріг, нові школи, дитсадки, відділення екстреної меддопомоги, амбулаторії та спорткомплекси.

Ми будуємо Україну разом, це не лише амбіція чи мрія, це план дій. І ми віримо в успіх України! https://t.co/86M6eqJuXb",ZelenskyyUa,621,300,71,uk
1306,2020-08-08 19:16:26+00:00,1292177872317304834,"Never, under any circumstances it's acceptable to meddle in another country's sovereign elections. #Ukraine did not and will not allow itself to interfere in the elections and thus harm our trusting and sincere partnership with the #USA",ZelenskyyUa,784,125,176,en
1307,2020-08-08 19:15:58+00:00,1292177753220034561,"Ніколи, за жодних обставин неприйнятно втручатися в суверенні вибори іншої країни. Україна не дозволяла й не дозволить собі в майбутньому втрутитися у вибори й тим самим завдати шкоди нашим довірчим і щирим партнерським відносинам зі США.",ZelenskyyUa,925,230,96,uk
1308,2020-08-08 09:16:40+00:00,1292026935506345986,"Buon compleanno @GiuseppeConteIT! 
In the most difficult times for #Italy 🇮🇹 in the fight against the pandemic #COVID19, #Ukraine 🇺🇦 showed that we are reliable partners and a good friends. Wish you and all the Italian people sound health and endless strength!#StrongerTogether https://t.co/zngtGTJEBW",ZelenskyyUa,212,29,16,en
1309,2020-08-08 09:16:10+00:00,1292026808754462720,"З Днем народження, @GiuseppeConteIT! У найскладніші для Італії 🇮🇹 часи боротьби з пандемією коронавірусу #COVID19 #Україна 🇺🇦 показала себе як надійного партнера та справжнього друга. Бажаю Вам та всім італійцям міцного здоров'я та невичерпної енергії! #StrongerTogether https://t.co/KGGrPwwfwt",ZelenskyyUa,345,63,44,uk
1310,2020-08-07 17:11:41+00:00,1291784089805127681,#N4 is a starting point that allows us to return our #Donbas to a civilization where there is legislation &amp; human rights are respected. #N4 is a start of the freedom of Donbas. The next stop is #Berlin where we'll record the intermediate successes &amp; move forward to ending the war https://t.co/SW7qs1TRDb,ZelenskyyUa,210,55,26,en
1311,2020-08-07 17:11:25+00:00,1291784021991739392,"«Нормандія» – відправна точка, що дозволяє повернути наш Донбас до цивілізації, де працюють закони та поважають права людини. «Нормандія» – початок свободи Донбасу. Наступна зупинка – Берлін, де ми зафіксуємо проміжні успіхи перемир’я і рушимо далі. Щоб остаточно завершити війну. https://t.co/L7BuvXk5iJ",ZelenskyyUa,546,200,65,uk
1312,2020-08-07 17:10:49+00:00,1291783868190687235,"#N4 gave a huge impetus to develop the logistics of peace. #Minsk negotiations help to work out the rules &amp; to discuss extremely difficult issues. 11 days of silence in #Donbas prove that if everything’s done correctly &amp; persistently, we definitely have a chance to achieve #peace https://t.co/o0RSVGmdqE",ZelenskyyUa,157,14,27,en
1313,2020-08-07 17:10:18+00:00,1291783739345862656,"«Нормандія» дала величезний поштовх, щоб ми напрацювали логістику миру. «Мінськ» відпрацьовує правила та дає можливість обговорювати вкрай непрості питання. А 11 днів тиші доводять: якщо все робити правильно й наполегливо, то шанс обов’язково буде. Вже є. https://t.co/kAtfM2CxfN",ZelenskyyUa,327,104,25,uk
1314,2020-08-06 13:36:59+00:00,1291367669371985920,Купив кави та солодощів у Бахмуті на Донеччині. Місцеві мешканці тут ходять у масках – без попереджень і нагадувань. Практично всі. Суспільство саме зробило свідомий вибір на користь безпеки та ігнорує політичні спекуляції. https://t.co/8tP7QogFRq,ZelenskyyUa,1266,472,139,uk
1315,2020-08-06 11:50:37+00:00,1291340901139337216,"Впродовж останніх 10 днів у нас немає поранених, немає загиблих. І я вдячний вам, що ви бережете своїх побратимів. Це важливо. Важливо, що виконується режим тиші. Важливо, що завжди, якщо почуємо, що хтось хоче на нас колись де-небудь наступати, ви завжди дасте гідну відсіч. https://t.co/0Wi6KmMaCX",ZelenskyyUa,744,224,115,uk
1316,2020-08-05 11:46:31+00:00,1290977482141827072,I had a telephone conversation with President #Lukashenko. I hope that the suspects in terrorist activities on the territory of #Ukraine will be handed over to us for criminal prosecution in accordance with current international legal documents.,ZelenskyyUa,326,68,52,en
1317,2020-08-05 11:31:36+00:00,1290973727455416320,"Провів телефонну розмову з Президентом #Лукашенком. Сподіваюся, що підозрювані в терористичній діяльності на території #України будуть нам передані для притягнення до кримінальної відповідальності згідно з чинними міжнародно-правовими документами.",ZelenskyyUa,992,245,167,uk
1318,2020-08-04 19:09:24+00:00,1290726547096317957,Deeply shocked by news of massive explosions in Beirut and many casualties. My deepest condolences to the relatives and close ones of the victims. I also wish speedy recovery to those injured. My thoughts are with the people of #Lebanon on this tragic day.,ZelenskyyUa,365,40,55,en
1319,2020-08-04 19:09:09+00:00,1290726487029616640,Глибоко шокований новинами про страшні вибухи в Бейруті та велику кількість жертв. Мої найглибші співчуття рідним і близьким загиблих. Я також щиро бажаю якнайшвидшого одужання пораненим.,ZelenskyyUa,1393,399,131,uk
1320,2020-08-02 06:34:09+00:00,1289811709784252417,Вітаю шановних воїнів і ветеранів з Днем Повітряних сил Збройних сил України! https://t.co/c6aAslJsvv,ZelenskyyUa,1047,248,126,uk
1321,2020-08-01 06:56:04+00:00,1289454836723793920,"Happy National Day, #Switzerland!
Fruitful talks during the first state visit of @s_sommaruga🇨🇭 to #Ukraine 🇺🇦 confirmed successful cooperation with Swiss partners and provided an ambitious roadmap to move forward. Wish all the people of Switzerland peace and prosperity! https://t.co/kiUEDYb8om",ZelenskyyUa,311,44,31,en
1322,2020-08-01 06:55:36+00:00,1289454716586352640,Щиро вітаю Швейцарію з Національним святом! Плідні переговори в межах першого в історії дипломатичних відносин державного візиту @s_sommaruga 🇨🇭 в Україну 🇺🇦 підтвердили успіх співпраці зі швейцарськими партнерами та визначили амбітні плани її розширення. Миру та процвітання! https://t.co/SKjHtuv4ag,ZelenskyyUa,540,87,45,uk
1323,2020-07-30 17:12:29+00:00,1288885186973913088,"Вітаю мусульман України та світу зі святом Курбан-Байрам. Ми вдячні та високо цінуємо внесок мусульманської спільноти України у збереження та примноження духовного багатства та розмаїття нашого народу, утвердження миру та міжрелігійної злагоди в українському суспільстві.",ZelenskyyUa,911,188,99,uk
1324,2020-07-29 07:54:38+00:00,1288382410099433472,Discussed with the Babyn Yar #Holocaust Memorial Charity Fund the need to implement an important project for #Ukraine - a memorial center of Holocaust victims. There have been many tragic pages in our history. We must remember and talk about them with next generations https://t.co/H4o38r4FqH,ZelenskyyUa,230,65,16,en
1325,2020-07-29 07:54:08+00:00,1288382285436391425,"Обговорив з Благодійним фондом «Меморіал Голокосту «Бабин Яр» необхідність втілення важливого для України проекту – меморіального центру пам’яті жертв Голокосту. В нашій історії було багато трагічних сторінок. Ми маємо пам’ятати про них, розповідати наступним поколінням. https://t.co/h5K0Yj9wcU",ZelenskyyUa,481,218,36,uk
1326,2020-07-28 10:41:08+00:00,1288061923012075520,"Today, more than 200 young &amp; successful professionals have been sworn in as new judges. In #Ukraine, the reform of judicial system continues to make independence, honesty, objectivity, incorruptibility &amp; competence an integral part of daily work for judges of all levels https://t.co/eAOacJtzCF",ZelenskyyUa,230,107,26,en
1327,2020-07-28 10:40:16+00:00,1288061705080233988,"Сьогодні склали присягу понад 200 нових суддів – молоді, успішні професіонали. В Україні 🇺🇦 триває оновлення судової системи, щоб для суддів усіх рівнів та інстанцій незалежність, чесність, об'єктивність, непідкупність, компетентність стали невід'ємними умовами щоденної роботи. https://t.co/FRSW6JVR5M",ZelenskyyUa,796,337,121,uk
1328,2020-07-24 17:41:05+00:00,1286718058065727490,I appreciate the readiness of @AlsisiOfficial to ensure the safety of tourists. Ukrainians became the first foreign tourists to visit #Egypt after the resumption of international flights. Welcome the decision to cover the costs for treatment of our tourists in case of #COVID19 https://t.co/VJDkwLOd7O,ZelenskyyUa,220,140,22,en
1329,2020-07-24 17:40:07+00:00,1286717812023721986,"Ціную готовність @AlsisiOfficial забезпечити безпеку туристів. Українці стали першими іноземними туристами, які прибули до єгипетських курортів після відновлення міжнародного авіасполучення. Ціную рішення посилити епідконтроль і покривати витрати на лікування наших туристів.",ZelenskyyUa,377,217,28,uk
1330,2020-07-24 11:20:24+00:00,1286622256504987653,".@EBRD has already invested in #Ukraine €300 mln in 2020. Ukraine appreciates the Bank's support. Glad that @JRigterink noted the rapid pace of reforms: the fight against corruption, laws on concession, land market, privatization, banks. We want and make changes for Ukrainians",ZelenskyyUa,170,50,18,en
1331,2020-07-24 11:19:51+00:00,1286622117249921028,".@EBRD вже інвестував в Україну €300 млн у 2020. Україна цінує підтримку Банку. Приємно, що @JRigterink відзначив наші важливі реформи: боротьбу з корупцією, закони про концесію, ринок землі, приватизацію, банки. Ми хочемо змін заради українців. Радий, що це видно й на відстані.",ZelenskyyUa,353,158,39,uk
1332,2020-07-23 13:21:48+00:00,1286290419018616832,I congratulate the signing of the Memorandum and the Loan Agreement on the provision of the #EU macro-financial assistance to #Ukraine in the amount of €1.2 bln. Grateful for supporting macroeconomic stability and reform process in 🇺🇦 in overcoming the consequences of #COVID19,ZelenskyyUa,201,71,26,en
1333,2020-07-23 13:11:22+00:00,1286287791538737152,"Вітаю підписання Меморандуму та Кредитної угоди про надання Україні макрофінансової допомоги ЄС обсягом 1,2 млрд євро. Вдячний за підтримку макроекономічної стабільності та процесу реформ в Україні в умовах подолання наслідків #Covid 
#СильнішіРазом, #StrongerTogether",ZelenskyyUa,465,221,57,uk
1334,2020-07-23 10:35:48+00:00,1286248641565532160,Від імені всієї України вдячний Швейцарії за допомогу. Завдяки їй на Донеччині вдається уникнути гуманітарної катастрофи. Сьогодні з мадам Президентом Симонеттою Соммаругою зустріли ще 17 вантажівок. https://t.co/MW0Z29n2Fa,ZelenskyyUa,726,199,80,uk
1335,2020-07-21 19:08:50+00:00,1285652978309963778,"Вітаю всіх, хто весь день боровся за звільнення людей у Луцьку й фактично – за їхні життя. Ми всі переживали й стежили за розвитком подій, напрацьовували плани та змінювали їх з огляду на ситуацію. Життя людини – найважливіша цінність. Ми не втратили нікого.",ZelenskyyUa,2818,1020,339,uk
1336,2020-07-21 11:11:44+00:00,1285532911647760385,"I'm glad that @s_sommaruga noted Ukraine's progress in implementing economic changes &amp; wishes to continue our cooperation. Confirming this wish, in 2022 #Switzerland will host the 5th International Conference on Reforms in #Ukraine. This is an important step in 🇺🇦🇨🇭 relations. https://t.co/shyyyxjCMY",ZelenskyyUa,216,60,23,en
1337,2020-07-21 11:10:57+00:00,1285532712321921025,"Приємно, що @s_sommaruga відзначила прогрес України у втіленні економічних змін і бажає продовжити співпрацю в цьому напрямі. На підтвердження у 2022 році у Швейцарії відбудеться 5-та Міжнародна конференція щодо реформ в Україні. Це важливий крок у зміцненні 🇺🇦🇨🇭 відносин. https://t.co/adUFbyB9KQ",ZelenskyyUa,261,67,14,uk
1338,2020-07-21 11:07:14+00:00,1285531778766327811,"The day after tomorrow, Mrs. @s_sommaruga and I will visit #Donbas together. For me, it is greatly appreciated when world leaders who come to #Ukraine go to the East with me to see with their own eyes how much disaster the war has brought to Ukraine. https://t.co/jxJurDn5ww",ZelenskyyUa,202,31,24,en
1339,2020-07-21 11:06:09+00:00,1285531506581147648,"Післязавтра ми з пані @s_sommaruga відвідаємо Донбас. Для мене важливо й цінно, коли світові лідери, які приїздять до України, разом зі мною вирушають на схід і бачать на власні очі, скільки лиха принесла Україні війна. https://t.co/AYJ5mEF4ef",ZelenskyyUa,394,165,49,uk
1340,2020-07-21 10:53:06+00:00,1285528221384093699,Spoke a great deal with @s_sommaruga about peace in #Donbas – about the steps that #Ukraine is taking together with partners to make it happen. I am grateful for #Switzerland’s clear and consistent support for our state sovereignty and territorial integrity. https://t.co/hglQ3P6VgS,ZelenskyyUa,169,29,21,en
1341,2020-07-21 10:45:10+00:00,1285526222601097219,"Багато говорили з @s_sommaruga про мир на Донбасі. Про ті кроки, які Україна спільно з партнерами робить для його настання. Я дякую Швейцарії за чітку та послідовну підтримку нашого державного суверенітету й територіальної цілісності. https://t.co/cqwbKOCuYV",ZelenskyyUa,428,126,60,uk
1342,2020-07-21 08:43:41+00:00,1285495651875336198,"Today is a historic day in Ukrainian-Swiss 🇺🇦🇨🇭 relations! 

For the first time in the history of diplomatic relations between our countries, the President of #Switzerland is visiting #Ukraine on a state visit. 

@s_sommaruga, welcome to Ukraine! https://t.co/fGf09t7eSP",ZelenskyyUa,319,26,28,en
1343,2020-07-21 08:42:45+00:00,1285495417904476162,"Сьогодні історичний день в українсько-швейцарських 🇺🇦🇨🇭 взаєминах! 

Вперше в історії дипломатичних відносин наших країн Президент Швейцарії відвідує Україну з державним візитом.

@s_sommaruga, щиро вітаю в Україні! https://t.co/pnA0MMvbpF",ZelenskyyUa,604,108,65,uk
1344,2020-07-20 09:42:53+00:00,1285148163024789506,"The impeccable reputation of the 🇫🇷 #BEA, and the participation of 🇨🇦, 🇺🇸 and 🇺🇦 experts will ensure the most accurate results of the study of the black boxes of the Boeing 737 flight PS752. #Ukraine is waiting for the results of the decoding &amp; the start of negotiations with 🇮🇷",ZelenskyyUa,254,76,34,en
1345,2020-07-20 09:42:42+00:00,1285148116895830016,"Бездоганна репутація 🇫🇷 Бюро розслідування й аналізу безпеки цивільної авіації, участь 🇨🇦, 🇺🇸 і 🇺🇦 експертів забезпечить максимально правдиві результати дослідження «чорних скриньок» літака Boeing 737 рейсу PS752. Україна чекає на результати розшифровки й початок переговорів з 🇮🇷",ZelenskyyUa,577,185,58,uk
1346,2020-07-17 06:58:34+00:00,1284019645545095168,"Nothing will bring back lost lives and alleviate the grief of relatives and friends whose parents, children and friends died in the #MH17 catastrophe. But justice must prevail. In the name of peace and memory of all who died in that terrible crash.",ZelenskyyUa,264,126,44,en
1347,2020-07-17 06:50:01+00:00,1284017496522137601,"Ніщо не поверне втрачених життів і не втамує горя рідних і близьких, чиї батьки, діти, друзі загинули в катастрофі літака рейсу MH17. Але справедливість має восторжествувати. В ім'я миру та пам'яті всіх загиблих. https://t.co/w5o4RyuqPn",ZelenskyyUa,909,461,179,uk
1348,2020-07-17 05:58:20+00:00,1284004487699603457,"Happy Birthday, Frau Angela #Merkel!
Wish you good health and fortitude to withstand all the hardships of the pandemic.Thanks for the comprehensive support of #Ukraine in the international arena. Relations between 🇺🇦 and 🇩🇪 will only become stronger over the years https://t.co/jP5uBhu09F",ZelenskyyUa,478,75,45,en
1349,2020-07-14 17:00:56+00:00,1283084072693137408,Informed @KGeorgieva that by the end of the week I will have a new candidate for Head of the NBU for Parliament's approval. S/he will be an independent technocrat and continue the Bank's independent course. I make all my decisions only in the interests of the Ukrainian people.,ZelenskyyUa,161,119,21,en
1350,2020-07-14 17:00:40+00:00,1283084006951657472,"Повідомив @KGeorgieva, що до кінця тижня запропоную парламенту кандидатуру нового голови НБУ. Це буде незалежний технократ, який продовжуватиме незалежний курс Нацбанку. Всі рішення я ухвалюю тільки в інтересах народу України.",ZelenskyyUa,661,547,102,uk
1351,2020-07-14 13:49:27+00:00,1283035883965419521,"Bonne Fête Nationale, #France! 
Wish the French people the strength to withstand all the challenges of 2020. @EmmanuelMacron I appreciate France's support for #Ukraine during the pandemic #COVID19 and hope for further fruitful cooperation between 🇺🇦 &amp; 🇲🇫 in the #N4 Format",ZelenskyyUa,208,86,27,en
1352,2020-07-14 12:11:42+00:00,1283011286637387777,Grateful to @AndrejPlenkovic for his understanding of the necessity to revise conditions for Ukrainian tourists imposed due to #COVID19. Hvala lijepa! Croatia has become one of tourist “magnets” for our citizens.,ZelenskyyUa,109,33,14,en
1353,2020-07-14 12:11:23+00:00,1283011206404505602,"Вдячний @AndrejPlenkovic за розуміння необхідності переглянути умови для українських туристів, запроваджені у зв’язку з #COVID19. Hvala lijepa! Хорватія стала одним з туристичних «магнітів» для наших громадян.",ZelenskyyUa,229,115,12,uk
1354,2020-07-14 10:18:33+00:00,1282982810450571265,Congratulations to @AndrejPlenkovic on a convincing victory in the elections. We agreed on the importance to ensure the regular work of the Joint Ukraine 🇺🇦 Croatia 🇭🇷 Commission for Economic Cooperation &amp; hold it’s 2d session in #Kyiv. Will be glad to meet the PM in #Ukraine.,ZelenskyyUa,135,26,13,en
1355,2020-07-14 10:18:12+00:00,1282982722823237633,"Вітаю @AndrejPlenkovic з переконливою перемогою на виборах. Погодилися, що важливо забезпечити регулярну роботу Спільної українсько-хорватської комісії з питань економічного співробітництва та провести її друге засідання в Києві. Буду радий вітати Прем’єр-міністра в Україні.",ZelenskyyUa,197,69,15,uk
1356,2020-07-13 06:50:29+00:00,1282568060709343232,Щиро вітаю пана Президента @AndrzejDuda з перемогою на виборах! Бажаю Польщі під Вашим керівництвом подальших успіхів і процвітання. Запрошую Вас відвідати Україну з візитом для продовження нашої плідної співпраці. Разом ми сильніші! https://t.co/L1SRH5LazA,ZelenskyyUa,1220,239,190,uk
1357,2020-07-13 06:47:10+00:00,1282567227351470082,"Serdecznie gratuluję Panowi Prezydentowi @AndrzejDuda zwycięstwa w wyborach! 

Życzę Polsce pod przewodnictwem Pana Prezydenta dalszych sukcesów i pomyślności. 

Zapraszam z wizytą na Ukrainę, aby dalej kontynuować owocną współpracę. 

Razem jesteśmy silniejsi! https://t.co/zHKojRahsi",ZelenskyyUa,752,109,118,pl
1358,2020-07-10 13:45:00+00:00,1281585212552556549,"Met with the Minister of Defense of our strategic partner - #Turkey @tchulusiakar. Grateful to Turkey and @RTErdogan for supporting Ukraine's sovereignty, helping to fight #COVID19 and overcome the damage of the floods. There is a strong political dialogue between 🇺🇦 and 🇹🇷 https://t.co/Xn689gUOTt",ZelenskyyUa,325,117,37,en
1359,2020-07-10 13:44:13+00:00,1281585018184314880,"Зустрівся з міністром оборони нашого стратегічного партнера – Туреччини @tchulusiakar. Вдячний Турецькій Республіці та @RTErdogan за підтримку суверенітету України, допомогу в протидії #COVID19 та подоланні наслідків повеней. Між 🇺🇦 та 🇹🇷 дуже добрий політичний діалог. https://t.co/0u0BzitQPe",ZelenskyyUa,486,123,64,uk
1360,2020-07-09 10:40:03+00:00,1281176282571603968,"Схоже? Позаду мене – в’їзна вежа Луцького замку, та сама, що на нашій 200-гривневій купюрі. Завжди мріяв порівняти малюнок з реальністю. У замку відчув дух історії та волинських легенд. 
#МандруйУкраїною https://t.co/Qcza6jKfms",ZelenskyyUa,1494,681,111,uk
1361,2020-07-08 18:02:27+00:00,1280925229242449921,"Побував у серці Буковини – Університеті ім. Юрія Федьковича, центрі багатої історії та сучасної освіти. Місцеві кажуть: внутрішній туризм дієвий в об’єднанні українців. Згоден: Україна красива своїми місцями та людьми в кожному куточку! І це те, що нас єднає! #МандруйУкраїною https://t.co/uO5wAyNxZa",ZelenskyyUa,1238,497,97,uk
1362,2020-07-08 14:02:59+00:00,1280864962760638466,"Необхідну допомогу отримають всі люди, всі населені пункти, які постраждали внаслідок повеней на заході України, а також ті, що постраждали від лісової пожежі в Луганській області. Сьогодні побував і на сході, й на заході. Триматиму все під контролем. https://t.co/jg8zFyryX0",ZelenskyyUa,609,228,60,uk
1363,2020-07-07 17:58:17+00:00,1280561793702731777,Wish the President of Brazil @jairbolsonaro and Brazilians with the diagnosis #COVID19 speedy recovery. #Ukraine supports #Brazil in the fight against the large-scale consequences of the pandemic. https://t.co/7UCKFWVXD9,ZelenskyyUa,466,76,62,en
1364,2020-07-07 17:57:00+00:00,1280561467532738563,Бажаю якнайшвидшого одужання Президенту Бразилії @jairbolsonaro та бразильцям з діагнозом #COVID19. Україна підтримує Бразилію в боротьбі з масштабними наслідками пандемії. https://t.co/Qli6cBfDI8,ZelenskyyUa,10571,389,1182,uk
1365,2020-07-07 12:17:13+00:00,1280475959708266503,"Нагородами держава показує людям, що їхня робота важлива, помітна, цінна. Ми відзначаємо представників медицини, безпеки та оборони, правопорядку, освіти, культури, спорту, журналістики. Дякую кожному за все, що ви робите для нашої країни. https://t.co/pRhqwtEaNq",ZelenskyyUa,582,167,38,uk
1366,2020-07-06 17:27:48+00:00,1280191730726420481,"Сьогодні святкує 80-річчя Нурсултан #Назарбаєв. Бажаю з легкістю долати всі виклики – відомі й нові! Міцного здоров'я! З нашої зустрічі зрозумів, що найбільше благо в житті – це мудрість. Туған күніңмен! https://t.co/Egdu3XQqoC",ZelenskyyUa,695,295,56,uk
1367,2020-07-05 09:04:56+00:00,1279702792584773632,"Вражений побаченим і почутим у портах великої Одеси: це найперспективніша галузь для інвестування, у ній працюють 100 тис. осіб. Українські порти показують зростання вантажообігу, ми дали старт концесії та залучаємо інвестиції. Україна – морська держава! https://t.co/MSPoRa2nln",ZelenskyyUa,586,296,63,uk
1368,2020-07-05 07:27:13+00:00,1279678202902917120,"Сьогодні в містах Краматорськ і Слов’янськ гордо майорить синьо-жовтий прапор. І це дає мені потужний заряд сили та віри в те, що ми обов'язково повернемо всіх наших людей. Повернемо всі наші території. Ми повернемо мирну, єдину й неподільну, могутню та непереможну Україну! https://t.co/MA2SlIisth",ZelenskyyUa,1109,548,126,uk
